,Date,SPY
164,2013-01-28,126.26836395263672
165,2013-01-29,126.76481628417969
166,2013-01-30,126.26836395263672
167,2013-01-31,125.95706939697266
168,2013-02-01,127.25279998779297
169,2013-02-04,125.82242584228516
170,2013-02-05,127.09292602539062
171,2013-02-06,127.18547058105469
172,2013-02-07,127.01725006103516
173,2013-02-08,127.7240219116211
174,2013-02-11,127.69877624511719
175,2013-02-12,127.90910339355469
176,2013-02-13,128.0184783935547
177,2013-02-14,128.13624572753906
178,2013-02-15,127.98480987548828
179,2013-02-19,128.9440460205078
180,2013-02-20,127.33694458007812
181,2013-02-21,126.56282043457031
182,2013-02-22,127.7997055053711
183,2013-02-25,125.36810302734375
184,2013-02-26,126.22630310058594
185,2013-02-27,127.81657409667969
186,2013-02-28,127.56414031982422
187,2013-03-01,127.98480987548828
188,2013-03-04,128.66635131835938
189,2013-03-05,129.8190460205078
190,2013-03-06,129.99574279785156
191,2013-03-07,130.2313232421875
192,2013-03-08,130.78665161132812
193,2013-03-11,131.28311157226562
194,2013-03-12,130.98861694335938
195,2013-03-13,131.17369079589844
196,2013-03-14,131.87205505371094
197,2013-03-15,131.69798278808594
198,2013-03-18,130.97119140625
199,2013-03-19,130.66690063476562
200,2013-03-20,131.57968139648438
201,2013-03-21,130.4556121826172
202,2013-03-22,131.50363159179688
203,2013-03-25,130.9542694091797
204,2013-03-26,132.00221252441406
205,2013-03-27,132.00221252441406
206,2013-03-28,132.4078826904297
207,2013-04-01,131.8839111328125
208,2013-04-02,132.53463745117188
209,2013-04-03,131.19085693359375
210,2013-04-04,131.7233428955078
211,2013-04-05,131.13172912597656
212,2013-04-08,132.0191192626953
213,2013-04-09,132.47547912597656
214,2013-04-10,134.09812927246094
215,2013-04-11,134.53759765625
216,2013-04-12,134.2080535888672
217,2013-04-15,131.09793090820312
218,2013-04-16,133.0332489013672
219,2013-04-17,131.0894775390625
220,2013-04-18,130.26968383789062
221,2013-04-19,131.4021759033203
222,2013-04-22,131.98532104492188
223,2013-04-23,133.3459930419922
224,2013-04-24,133.43052673339844
225,2013-04-25,133.97140502929688
226,2013-04-26,133.73475646972656
227,2013-04-29,134.63067626953125
228,2013-04-30,134.95172119140625
229,2013-05-01,133.76858520507812
230,2013-05-02,135.01092529296875
231,2013-05-03,136.3800506591797
232,2013-05-06,136.72657775878906
233,2013-05-07,137.41958618164062
234,2013-05-08,138.0449676513672
235,2013-05-09,137.65621948242188
236,2013-05-10,138.10415649414062
237,2013-05-13,138.2139892578125
238,2013-05-14,139.64230346679688
239,2013-05-15,140.3944549560547
240,2013-05-16,139.7352294921875
241,2013-05-17,141.08746337890625
242,2013-05-20,141.07899475097656
243,2013-05-21,141.28182983398438
244,2013-05-22,140.23382568359375
245,2013-05-23,139.82821655273438
246,2013-05-24,139.70989990234375
247,2013-05-28,140.5465850830078
248,2013-05-29,139.6338348388672
249,2013-05-30,140.14939880371094
250,2013-05-31,138.13792419433594
251,2013-06-03,138.8986053466797
252,2013-06-04,138.23089599609375
253,2013-06-05,136.29556274414062
254,2013-06-06,137.5294189453125
255,2013-06-07,139.2788848876953
256,2013-06-10,139.2788848876953
257,2013-06-11,137.8421173095703
258,2013-06-12,136.70118713378906
259,2013-06-13,138.7802276611328
260,2013-06-14,137.9097442626953
261,2013-06-17,138.97463989257812
262,2013-06-18,140.07322692871094
263,2013-06-19,138.13792419433594
264,2013-06-20,134.71511840820312
265,2013-06-21,135.14755249023438
266,2013-06-24,133.4398651123047
267,2013-06-25,134.72276306152344
268,2013-06-26,136.056640625
269,2013-06-27,136.85528564453125
270,2013-06-28,136.29457092285156
271,2013-07-01,137.09315490722656
272,2013-07-02,136.9657440185547
273,2013-07-03,137.02520751953125
274,2013-07-05,138.5035400390625
275,2013-07-08,139.2936553955078
276,2013-07-09,140.29617309570312
277,2013-07-10,140.34718322753906
278,2013-07-11,142.25881958007812
279,2013-07-12,142.31826782226562
280,2013-07-15,142.86203002929688
281,2013-07-16,142.32675170898438
282,2013-07-17,142.69212341308594
283,2013-07-18,143.47372436523438
284,2013-07-19,143.72865295410156
285,2013-07-22,144.0089874267578
286,2013-07-23,143.70315551757812
287,2013-07-24,143.17640686035156
288,2013-07-25,143.52471923828125
289,2013-07-26,143.67767333984375
290,2013-07-29,143.2358856201172
291,2013-07-30,143.2358856201172
292,2013-07-31,143.33779907226562
293,2013-08-01,144.9945526123047
294,2013-08-02,145.240966796875
295,2013-08-05,145.02853393554688
296,2013-08-06,144.20443725585938
297,2013-08-07,143.73715209960938
298,2013-08-08,144.263916015625
299,2013-08-09,143.8475799560547
300,2013-08-12,143.67767333984375
301,2013-08-13,144.1025390625
302,2013-08-14,143.36334228515625
303,2013-08-15,141.35821533203125
304,2013-08-16,140.8909454345703
305,2013-08-19,139.99034118652344
306,2013-08-20,140.67852783203125
307,2013-08-21,139.8119354248047
308,2013-08-22,141.08633422851562
309,2013-08-23,141.56214904785156
310,2013-08-26,141.03533935546875
311,2013-08-27,138.76687622070312
312,2013-08-28,139.2596893310547
313,2013-08-29,139.48062133789062
314,2013-08-30,139.03880310058594
315,2013-09-03,139.66749572753906
316,2013-09-04,140.82301330566406
317,2013-09-05,141.0013885498047
318,2013-09-06,141.06936645507812
319,2013-09-09,142.4202423095703
320,2013-09-10,143.47372436523438
321,2013-09-11,143.92398071289062
322,2013-09-12,143.541748046875
323,2013-09-13,143.86456298828125
324,2013-09-16,144.69723510742188
325,2013-09-17,145.34288024902344
326,2013-09-18,147.02511596679688
327,2013-09-19,146.77870178222656
328,2013-09-20,145.7524871826172
329,2013-09-23,145.07809448242188
330,2013-09-24,144.73655700683594
331,2013-09-25,144.3182373046875
332,2013-09-26,144.8731689453125
333,2013-09-27,144.20726013183594
334,2013-09-30,143.43887329101562
335,2013-10-01,144.57435607910156
336,2013-10-02,144.43775939941406
337,2013-10-03,143.10589599609375
338,2013-10-04,144.19020080566406
339,2013-10-07,142.94366455078125
340,2013-10-08,141.27890014648438
341,2013-10-09,141.38133239746094
342,2013-10-10,144.42922973632812
343,2013-10-11,145.3597869873047
344,2013-10-14,145.94039916992188
345,2013-10-15,144.8817596435547
346,2013-10-16,146.90513610839844
347,2013-10-17,147.8869171142578
348,2013-10-18,148.8858184814453
349,2013-10-21,148.89434814453125
350,2013-10-22,149.75668334960938
351,2013-10-23,149.0394744873047
352,2013-10-24,149.53468322753906
353,2013-10-25,150.21763610839844
354,2013-10-28,150.45668029785156
355,2013-10-29,151.2592315673828
356,2013-10-30,150.5079345703125
357,2013-10-31,150.08106994628906
358,2013-11-01,150.43963623046875
359,2013-11-04,150.96896362304688
360,2013-11-05,150.49085998535156
361,2013-11-06,151.2592315673828
362,2013-11-07,149.34678649902344
363,2013-11-08,151.36170959472656
364,2013-11-11,151.3873291015625
365,2013-11-12,151.0799560546875
366,2013-11-13,152.29226684570312
367,2013-11-14,153.0521240234375
368,2013-11-15,153.71804809570312
369,2013-11-18,153.18019104003906
370,2013-11-19,152.84716796875
371,2013-11-20,152.36911010742188
372,2013-11-21,153.59852600097656
373,2013-11-22,154.36692810058594
374,2013-11-25,154.21322631835938
375,2013-11-26,154.25588989257812
376,2013-11-27,154.63153076171875
377,2013-11-29,154.5290985107422
378,2013-12-02,154.12782287597656
379,2013-12-03,153.46185302734375
380,2013-12-04,153.44483947753906
381,2013-12-05,152.7703857421875
382,2013-12-06,154.47787475585938
383,2013-12-09,154.87054443359375
384,2013-12-10,154.315673828125
385,2013-12-11,152.58253479003906
386,2013-12-12,152.07888793945312
387,2013-12-13,152.06179809570312
388,2013-12-16,153.0093994140625
389,2013-12-17,152.5227508544922
390,2013-12-18,155.12673950195312
391,2013-12-19,154.9474639892578
392,2013-12-20,155.8487548828125
393,2013-12-23,156.68145751953125
394,2013-12-24,157.0247039794922
395,2013-12-26,157.8230438232422
396,2013-12-27,157.81443786621094
397,2013-12-30,157.7886962890625
398,2013-12-31,158.53550720214844
399,2014-01-02,157.0161590576172
400,2014-01-03,156.9904022216797
401,2014-01-06,156.5354461669922
402,2014-01-07,157.49684143066406
403,2014-01-08,157.5312042236328
404,2014-01-09,157.6341552734375
405,2014-01-10,158.0634002685547
406,2014-01-13,155.96035766601562
407,2014-01-14,157.66000366210938
408,2014-01-15,158.50979614257812
409,2014-01-16,158.3037109375
410,2014-01-17,157.6341552734375
411,2014-01-21,158.0977325439453
412,2014-01-22,158.2007293701172
413,2014-01-23,156.90457153320312
414,2014-01-24,153.5568389892578
415,2014-01-27,152.80148315429688
416,2014-01-28,153.71139526367188
417,2014-01-29,152.2349395751953
418,2014-01-30,153.84872436523438
419,2014-01-31,152.9474334716797
420,2014-02-03,149.50526428222656
421,2014-02-04,150.55255126953125
422,2014-02-05,150.3636932373047
423,2014-02-06,152.34657287597656
424,2014-02-07,154.23497009277344
425,2014-02-10,154.5182647705078
426,2014-02-11,156.2093048095703
427,2014-02-12,156.2865447998047
428,2014-02-13,157.0934295654297
429,2014-02-14,157.96038818359375
430,2014-02-18,158.1492156982422
431,2014-02-19,157.10195922851562
432,2014-02-20,158.02906799316406
433,2014-02-21,157.8488006591797
434,2014-02-24,158.72433471679688
435,2014-02-25,158.6642608642578
436,2014-02-26,158.6728515625
437,2014-02-27,159.5054931640625
438,2014-02-28,159.90890502929688
439,2014-03-03,158.78445434570312
440,2014-03-04,161.0162353515625
441,2014-03-05,161.1621551513672
442,2014-03-06,161.53128051757812
443,2014-03-07,161.59996032714844
444,2014-03-10,161.51409912109375
445,2014-03-11,160.7158203125
446,2014-03-12,160.75869750976562
447,2014-03-13,158.9561309814453
448,2014-03-14,158.50979614257812
449,2014-03-17,159.9432830810547
450,2014-03-18,161.0849151611328
451,2014-03-19,160.22654724121094
452,2014-03-20,161.1621551513672
453,2014-03-21,160.53704833984375
454,2014-03-24,159.87319946289062
455,2014-03-25,160.63189697265625
456,2014-03-26,159.47666931152344
457,2014-03-27,159.140380859375
458,2014-03-28,159.9249725341797
459,2014-03-31,161.23545837402344
460,2014-04-01,162.30458068847656
461,2014-04-02,162.84771728515625
462,2014-04-03,162.6321563720703
463,2014-04-04,160.7095184326172
464,2014-04-07,158.9334259033203
465,2014-04-08,159.58868408203125
466,2014-04-09,161.30441284179688
467,2014-04-10,157.9160919189453
468,2014-04-11,156.4934844970703
469,2014-04-14,157.7263946533203
470,2014-04-15,158.8126983642578
471,2014-04-16,160.47674560546875
472,2014-04-17,160.70091247558594
473,2014-04-21,161.2613067626953
474,2014-04-22,161.9942169189453
475,2014-04-23,161.61476135253906
476,2014-04-24,161.9424591064453
477,2014-04-25,160.6146697998047
478,2014-04-28,161.12335205078125
479,2014-04-29,161.8734588623047
480,2014-04-30,162.35626220703125
481,2014-05-01,162.37351989746094
482,2014-05-02,162.1407012939453
483,2014-05-05,162.4511260986328
484,2014-05-06,161.03713989257812
485,2014-05-07,161.98556518554688
486,2014-05-08,161.81309509277344
487,2014-05-09,162.05453491210938
488,2014-05-12,163.63229370117188
489,2014-05-13,163.77886962890625
490,2014-05-14,163.0029296875
491,2014-05-15,161.57167053222656
492,2014-05-16,162.13214111328125
493,2014-05-19,162.72702026367188
494,2014-05-20,161.70106506347656
495,2014-05-21,163.0632781982422
496,2014-05-22,163.45986938476562
497,2014-05-23,164.11512756347656
498,2014-05-27,165.1238555908203
499,2014-05-28,165.00320434570312
500,2014-05-29,165.85665893554688
501,2014-05-30,166.1239471435547
502,2014-06-02,166.31365966796875
503,2014-06-03,166.2274627685547
504,2014-06-04,166.56370544433594
505,2014-06-05,167.64999389648438
506,2014-06-06,168.4518585205078
507,2014-06-09,168.624267578125
508,2014-06-10,168.6415557861328
509,2014-06-11,168.0552520751953
510,2014-06-12,166.86544799804688
511,2014-06-13,167.3741455078125
512,2014-06-16,167.51210021972656
513,2014-06-17,167.97767639160156
514,2014-06-18,169.21054077148438
515,2014-06-19,169.40028381347656
516,2014-06-20,169.74415588378906
517,2014-06-23,169.6922149658203
518,2014-06-24,168.66993713378906
519,2014-06-25,169.43228149414062
520,2014-06-26,169.31101989746094
521,2014-06-27,169.64019775390625
522,2014-06-30,169.55357360839844
523,2014-07-01,170.6884002685547
524,2014-07-02,170.86172485351562
525,2014-07-03,171.7020263671875
526,2014-07-07,171.10426330566406
527,2014-07-08,170.0040740966797
528,2014-07-09,170.76638793945312
529,2014-07-10,170.09066772460938
530,2014-07-11,170.32461547851562
531,2014-07-14,171.1822509765625
532,2014-07-15,170.86172485351562
533,2014-07-16,171.49412536621094
534,2014-07-17,169.544921875
535,2014-07-18,171.27757263183594
536,2014-07-21,170.95700073242188
537,2014-07-22,171.7020263671875
538,2014-07-23,172.08322143554688
539,2014-07-24,172.09188842773438
540,2014-07-25,171.28622436523438
541,2014-07-28,171.3555145263672
542,2014-07-29,170.619140625
543,2014-07-30,170.64517211914062
544,2014-07-31,167.2751922607422
545,2014-08-01,166.7640838623047
546,2014-08-04,167.9682159423828
547,2014-08-05,166.339599609375
548,2014-08-06,166.39158630371094
549,2014-08-07,165.49063110351562
550,2014-08-08,167.40518188476562
551,2014-08-11,167.89027404785156
552,2014-08-12,167.65635681152344
553,2014-08-13,168.79119873046875
554,2014-08-14,169.58822631835938
555,2014-08-15,169.55357360839844
556,2014-08-18,170.9743194580078
557,2014-08-19,171.86660766601562
558,2014-08-20,172.32577514648438
559,2014-08-21,172.82821655273438
560,2014-08-22,172.5596466064453
561,2014-08-25,173.43466186523438
562,2014-08-26,173.54727172851562
563,2014-08-27,173.47796630859375
564,2014-08-28,173.3826446533203
565,2014-08-29,173.87646484375
566,2014-09-02,173.7898406982422
567,2014-09-03,173.6945037841797
568,2014-09-04,173.44326782226562
569,2014-09-05,174.22299194335938
570,2014-09-08,173.7725067138672
571,2014-09-09,172.6722869873047
572,2014-09-10,173.32200622558594
573,2014-09-11,173.52122497558594
574,2014-09-12,172.50770568847656
575,2014-09-15,172.3777618408203
576,2014-09-16,173.6772003173828
577,2014-09-17,173.9110870361328
578,2014-09-18,174.83807373046875
579,2014-09-19,174.68052673339844
580,2014-09-22,173.3314666748047
581,2014-09-23,172.33926391601562
582,2014-09-24,173.68832397460938
583,2014-09-25,170.88577270507812
584,2014-09-26,172.24351501464844
585,2014-09-29,171.9302215576172
586,2014-09-30,171.4776611328125
587,2014-10-01,169.15374755859375
588,2014-10-02,169.17990112304688
589,2014-10-03,171.04246520996094
590,2014-10-06,170.8422393798828
591,2014-10-07,168.20501708984375
592,2014-10-08,171.14691162109375
593,2014-10-09,167.7525177001953
594,2014-10-10,165.8376922607422
595,2014-10-13,163.11346435546875
596,2014-10-14,163.36590576171875
597,2014-10-15,162.2605438232422
598,2014-10-16,162.1212921142578
599,2014-10-17,164.03607177734375
600,2014-10-20,165.6288604736328
601,2014-10-21,168.91009521484375
602,2014-10-22,167.70896911621094
603,2014-10-23,169.65853881835938
604,2014-10-24,170.964111328125
605,2014-10-27,170.72906494140625
606,2014-10-28,172.68739318847656
607,2014-10-29,172.42633056640625
608,2014-10-30,173.5316619873047
609,2014-10-31,175.51609802246094
610,2014-11-03,175.61183166503906
611,2014-11-04,175.00259399414062
612,2014-11-05,176.10787963867188
613,2014-11-06,176.8129119873047
614,2014-11-07,176.97824096679688
615,2014-11-10,177.53529357910156
616,2014-11-11,177.7093505859375
617,2014-11-12,177.51788330078125
618,2014-11-13,177.7180633544922
619,2014-11-14,177.76161193847656
620,2014-11-17,177.87477111816406
621,2014-11-18,178.90174865722656
622,2014-11-19,178.6145477294922
623,2014-11-20,178.92788696289062
624,2014-11-21,179.88526916503906
625,2014-11-24,180.39007568359375
626,2014-11-25,180.25950622558594
627,2014-11-26,180.72079467773438
628,2014-11-28,180.33779907226562
629,2014-12-01,179.08450317382812
630,2014-12-02,180.2420654296875
631,2014-12-03,180.93841552734375
632,2014-12-04,180.73825073242188
633,2014-12-05,181.0341339111328
634,2014-12-08,179.82431030273438
635,2014-12-09,179.70248413085938
636,2014-12-10,176.82162475585938
637,2014-12-11,177.7180633544922
638,2014-12-12,174.84588623046875
639,2014-12-15,173.6448211669922
640,2014-12-16,172.25225830078125
641,2014-12-17,175.62924194335938
642,2014-12-18,179.97230529785156
643,2014-12-19,180.73809814453125
644,2014-12-22,181.5695037841797
645,2014-12-23,181.81451416015625
646,2014-12-24,181.83197021484375
647,2014-12-26,182.41836547851562
648,2014-12-29,182.66343688964844
649,2014-12-30,181.6832733154297
650,2014-12-31,179.88035583496094
651,2015-01-02,179.7841339111328
652,2015-01-05,176.5373077392578
653,2015-01-06,174.87451171875
654,2015-01-07,177.0536346435547
655,2015-01-08,180.1954345703125
656,2015-01-09,178.75149536132812
657,2015-01-12,177.35121154785156
658,2015-01-13,176.8523712158203
659,2015-01-14,175.7847137451172
660,2015-01-15,174.1743621826172
661,2015-01-16,176.4585418701172
662,2015-01-20,176.8348388671875
663,2015-01-21,177.72747802734375
664,2015-01-22,180.37046813964844
665,2015-01-23,179.3815460205078
666,2015-01-26,179.80165100097656
667,2015-01-27,177.42994689941406
668,2015-01-28,175.154541015625
669,2015-01-29,176.7736358642578
670,2015-01-30,174.55067443847656
671,2015-02-02,176.7123260498047
672,2015-02-03,179.26779174804688
673,2015-02-04,178.5851593017578
674,2015-02-05,180.3880157470703
675,2015-02-06,179.88914489746094
676,2015-02-09,179.083984375
677,2015-02-10,180.99183654785156
678,2015-02-11,181.09689331054688
679,2015-02-12,182.83847045898438
680,2015-02-13,183.59107971191406
681,2015-02-17,183.87991333007812
682,2015-02-18,183.8973846435547
683,2015-02-19,183.7661895751953
684,2015-02-20,184.86883544921875
685,2015-02-23,184.84259033203125
686,2015-02-24,185.36767578125
687,2015-02-25,185.2101287841797
688,2015-02-26,184.9913787841797
689,2015-02-27,184.36123657226562
690,2015-03-02,185.5251922607422
691,2015-03-03,184.76376342773438
692,2015-03-04,183.9849090576172
693,2015-03-05,184.18618774414062
694,2015-03-06,181.595703125
695,2015-03-09,182.34835815429688
696,2015-03-10,179.3903045654297
697,2015-03-11,178.97024536132812
698,2015-03-12,181.24566650390625
699,2015-03-13,180.1342010498047
700,2015-03-16,182.54090881347656
701,2015-03-17,181.9982452392578
702,2015-03-18,184.18618774414062
703,2015-03-19,183.3460235595703
704,2015-03-20,184.9644012451172
705,2015-03-23,184.60394287109375
706,2015-03-24,183.5666961669922
707,2015-03-25,180.8767547607422
708,2015-03-26,180.44602966308594
709,2015-03-27,180.85919189453125
710,2015-03-30,183.06568908691406
711,2015-03-31,181.4656982421875
712,2015-04-01,180.8240203857422
713,2015-04-02,181.47450256347656
714,2015-04-06,182.6964111328125
715,2015-04-07,182.21290588378906
716,2015-04-08,182.82823181152344
717,2015-04-09,183.6370086669922
718,2015-04-10,184.63914489746094
719,2015-04-13,183.80404663085938
720,2015-04-14,184.15565490722656
721,2015-04-15,184.98196411132812
722,2015-04-16,184.92926025390625
723,2015-04-17,182.8018798828125
724,2015-04-20,184.47215270996094
725,2015-04-21,184.2523956298828
726,2015-04-22,185.15782165527344
727,2015-04-23,185.6237335205078
728,2015-04-24,186.05445861816406
729,2015-04-27,185.2808837890625
730,2015-04-28,185.86985778808594
731,2015-04-29,185.10504150390625
732,2015-04-30,183.25021362304688
733,2015-05-01,185.23690795898438
734,2015-05-04,185.76438903808594
735,2015-05-05,183.6370086669922
736,2015-05-06,182.88099670410156
737,2015-05-07,183.6106414794922
738,2015-05-08,186.02804565429688
739,2015-05-11,185.1402130126953
740,2015-05-12,184.58648681640625
741,2015-05-13,184.62155151367188
742,2015-05-14,186.54672241210938
743,2015-05-15,186.74891662597656
744,2015-05-18,187.32908630371094
745,2015-05-19,187.267578125
746,2015-05-20,187.1356964111328
747,2015-05-21,187.68069458007812
748,2015-05-22,187.23239135742188
749,2015-05-26,185.2193603515625
750,2015-05-27,186.97747802734375
751,2015-05-28,186.76651000976562
752,2015-05-29,185.6061553955078
753,2015-06-01,185.98414611816406
754,2015-06-02,185.7995147705078
755,2015-06-03,186.29177856445312
756,2015-06-04,184.71824645996094
757,2015-06-05,184.4018096923828
758,2015-06-08,183.2677764892578
759,2015-06-09,183.2414093017578
760,2015-06-10,185.4390869140625
761,2015-06-11,186.03684997558594
762,2015-06-12,184.61276245117188
763,2015-06-15,183.8215789794922
764,2015-06-16,184.82374572753906
765,2015-06-17,185.12265014648438
766,2015-06-18,187.04782104492188
767,2015-06-19,186.2174530029297
768,2015-06-22,187.17149353027344
769,2015-06-23,187.30392456054688
770,2015-06-24,185.9436492919922
771,2015-06-25,185.3782501220703
772,2015-06-26,185.3429412841797
773,2015-06-29,181.45623779296875
774,2015-06-30,181.83607482910156
775,2015-07-01,183.2935791015625
776,2015-07-02,183.125732421875
777,2015-07-06,182.6045684814453
778,2015-07-07,183.75291442871094
779,2015-07-08,180.67005920410156
780,2015-07-09,180.9969024658203
781,2015-07-10,183.27590942382812
782,2015-07-13,185.2987823486328
783,2015-07-14,186.10260009765625
784,2015-07-15,186.0408172607422
785,2015-07-16,187.53366088867188
786,2015-07-17,187.692626953125
787,2015-07-20,187.78977966308594
788,2015-07-21,187.0478057861328
789,2015-07-22,186.71214294433594
790,2015-07-23,185.66091918945312
791,2015-07-24,183.73526000976562
792,2015-07-27,182.66641235351562
793,2015-07-28,184.91006469726562
794,2015-07-29,186.18211364746094
795,2015-07-30,186.2262420654297
796,2015-07-31,185.9436492919922
797,2015-08-03,185.31643676757812
798,2015-08-04,184.9542694091797
799,2015-08-05,185.56378173828125
800,2015-08-06,184.04443359375
801,2015-08-07,183.6911163330078
802,2015-08-10,186.00543212890625
803,2015-08-11,184.32711791992188
804,2015-08-12,184.54794311523438
805,2015-08-13,184.31826782226562
806,2015-08-14,184.98960876464844
807,2015-08-17,186.02310180664062
808,2015-08-18,185.4842987060547
809,2015-08-19,184.0179443359375
810,2015-08-20,180.1753692626953
811,2015-08-21,174.75160217285156
812,2015-08-24,167.39344787597656
813,2015-08-25,165.42355346679688
814,2015-08-26,171.77481079101562
815,2015-08-27,176.02371215820312
816,2015-08-28,176.03253173828125
817,2015-08-31,174.61032104492188
818,2015-09-01,169.3986053466797
819,2015-09-02,172.61399841308594
820,2015-09-03,172.7376251220703
821,2015-09-04,170.12295532226562
822,2015-09-08,174.39834594726562
823,2015-09-09,172.0662841796875
824,2015-09-10,173.00265502929688
825,2015-09-11,173.78883361816406
826,2015-09-14,173.14395141601562
827,2015-09-15,175.30816650390625
828,2015-09-16,176.82749938964844
829,2015-09-17,176.43003845214844
830,2015-09-18,173.54685974121094
831,2015-09-21,174.44371032714844
832,2015-09-22,172.17947387695312
833,2015-09-23,171.90419006347656
834,2015-09-24,171.28265380859375
835,2015-09-25,171.2382354736328
836,2015-09-28,166.94065856933594
837,2015-09-29,167.038330078125
838,2015-09-30,170.15496826171875
839,2015-10-01,170.5989532470703
840,2015-10-02,173.14732360839844
841,2015-10-05,176.22848510742188
842,2015-10-06,175.62461853027344
843,2015-10-07,177.06312561035156
844,2015-10-08,178.66140747070312
845,2015-10-09,178.7678985595703
846,2015-10-12,178.93666076660156
847,2015-10-13,177.8089599609375
848,2015-10-14,176.95657348632812
849,2015-10-15,179.67361450195312
850,2015-10-16,180.49053955078125
851,2015-10-19,180.57928466796875
852,2015-10-20,180.34849548339844
853,2015-10-21,179.22976684570312
854,2015-10-22,182.25755310058594
855,2015-10-23,184.25535583496094
856,2015-10-26,183.802490234375
857,2015-10-27,183.44735717773438
858,2015-10-28,185.53399658203125
859,2015-10-29,185.42742919921875
860,2015-10-30,184.6282958984375
861,2015-11-02,186.81265258789062
862,2015-11-03,187.35427856445312
863,2015-11-04,186.7860107421875
864,2015-11-05,186.5995330810547
865,2015-11-06,186.50181579589844
866,2015-11-09,184.761474609375
867,2015-11-10,185.18775939941406
868,2015-11-11,184.45956420898438
869,2015-11-12,181.88458251953125
870,2015-11-13,179.84231567382812
871,2015-11-16,182.57717895507812
872,2015-11-17,182.4440155029297
873,2015-11-18,185.33865356445312
874,2015-11-19,185.17884826660156
875,2015-11-20,185.8536376953125
876,2015-11-23,185.6405792236328
877,2015-11-24,185.8892364501953
878,2015-11-25,185.862548828125
879,2015-11-27,186.07565307617188
880,2015-11-30,185.3031768798828
881,2015-12-01,187.0701141357422
882,2015-12-02,185.16107177734375
883,2015-12-03,182.5683135986328
884,2015-12-04,186.12892150878906
885,2015-12-07,185.00128173828125
886,2015-12-08,183.7581329345703
887,2015-12-09,182.3285675048828
888,2015-12-10,182.7991485595703
889,2015-12-11,179.25628662109375
890,2015-12-14,180.1619873046875
891,2015-12-15,182.0532989501953
892,2015-12-16,184.7170867919922
893,2015-12-17,181.90235900878906
894,2015-12-18,178.66175842285156
895,2015-12-21,180.1355743408203
896,2015-12-22,181.77015686035156
897,2015-12-23,184.02108764648438
898,2015-12-24,183.71737670898438
899,2015-12-28,183.29757690429688
900,2015-12-29,185.25372314453125
901,2015-12-30,183.940673828125
902,2015-12-31,182.10064697265625
903,2016-01-04,179.55499267578125
904,2016-01-05,179.85867309570312
905,2016-01-06,177.5898895263672
906,2016-01-07,173.32923889160156
907,2016-01-08,171.42666625976562
908,2016-01-11,171.5963897705078
909,2016-01-12,172.98089599609375
910,2016-01-13,168.66664123535156
911,2016-01-14,171.43560791015625
912,2016-01-15,167.75552368164062
913,2016-01-19,167.97885131835938
914,2016-01-20,165.82620239257812
915,2016-01-21,166.75511169433594
916,2016-01-22,170.1761932373047
917,2016-01-25,167.6036834716797
918,2016-01-26,169.89031982421875
919,2016-01-27,168.0413818359375
920,2016-01-28,168.91676330566406
921,2016-01-29,173.03445434570312
922,2016-02-01,172.97195434570312
923,2016-02-02,169.8546142578125
924,2016-02-03,170.87289428710938
925,2016-02-04,171.1408233642578
926,2016-02-05,167.88055419921875
927,2016-02-08,165.6207733154297
928,2016-02-09,165.62966918945312
929,2016-02-10,165.48678588867188
930,2016-02-11,163.33407592773438
931,2016-02-12,166.7014923095703
932,2016-02-16,169.51519775390625
933,2016-02-17,172.2841796875
934,2016-02-18,171.57850646972656
935,2016-02-19,171.49813842773438
936,2016-02-22,173.98126220703125
937,2016-02-23,171.78396606445312
938,2016-02-24,172.56997680664062
939,2016-02-25,174.66012573242188
940,2016-02-26,174.25816345214844
941,2016-02-29,172.8915557861328
942,2016-03-01,176.95567321777344
943,2016-03-02,177.75064086914062
944,2016-03-03,178.44740295410156
945,2016-03-04,179.02796936035156
946,2016-03-07,179.17086791992188
947,2016-03-08,177.21475219726562
948,2016-03-09,178.09011840820312
949,2016-03-10,178.23300170898438
950,2016-03-11,181.10919189453125
951,2016-03-14,180.876953125
952,2016-03-15,180.58212280273438
953,2016-03-16,181.62725830078125
954,2016-03-17,182.7794952392578
955,2016-03-18,183.49777221679688
956,2016-03-21,183.7581329345703
957,2016-03-22,183.65936279296875
958,2016-03-23,182.44732666015625
959,2016-03-24,182.36647033691406
960,2016-03-28,182.47422790527344
961,2016-03-29,184.16212463378906
962,2016-03-30,184.97019958496094
963,2016-03-31,184.5212860107422
964,2016-04-01,185.77818298339844
965,2016-04-04,185.17665100097656
966,2016-04-05,183.32717895507812
967,2016-04-06,185.3292999267578
968,2016-04-07,183.11167907714844
969,2016-04-08,183.60548400878906
970,2016-04-11,183.1744842529297
971,2016-04-12,184.88038635253906
972,2016-04-13,186.74789428710938
973,2016-04-14,186.7568359375
974,2016-04-15,186.5503692626953
975,2016-04-18,187.86119079589844
976,2016-04-19,188.45376586914062
977,2016-04-20,188.63331604003906
978,2016-04-21,187.61878967285156
979,2016-04-22,187.61878967285156
980,2016-04-25,187.29556274414062
981,2016-04-26,187.5738983154297
982,2016-04-27,187.95997619628906
983,2016-04-28,186.25408935546875
984,2016-04-29,185.2484893798828
985,2016-05-02,186.72091674804688
986,2016-05-03,185.09585571289062
987,2016-05-04,184.0633544921875
988,2016-05-05,184.02749633789062
